geo_level,geo_id,geo_name,date,metric,value
metro,31080,Los Angeles-Long Beach-Anaheim,2020-01-01,life_expectancy,1932.61
metro,31080,Los Angeles-Long Beach-Anaheim,2020-01-01,mortality_rate,302.67
metro,19100,Dallas-Fort Worth,2020-01-01,life_expectancy,1169.03
metro,19100,Dallas-Fort Worth,2020-01-01,mortality_rate,3654.72
metro,35620,New York-Newark,2020-01-01,life_expectancy,2211.81
metro,35620,New York-Newark,2020-01-01,mortality_rate,4662.21
metro,31080,Los Angeles-Long Beach-Anaheim,2020-07-01,life_expectancy,1639.04
metro,31080,Los Angeles-Long Beach-Anaheim,2020-07-01,mortality_rate,1823.78
metro,19100,Dallas-Fort Worth,2020-07-01,life_expectancy,3449.26
metro,19100,Dallas-Fort Worth,2020-07-01,mortality_rate,3051.74
metro,35620,New York-Newark,2020-07-01,life_expectancy,308.58
metro,35620,New York-Newark,2020-07-01,mortality_rate,4628.93
metro,31080,Los Angeles-Long Beach-Anaheim,2020-12-30,life_expectancy,3201.6
metro,31080,Los Angeles-Long Beach-Anaheim,2020-12-30,mortality_rate,4816.67
metro,19100,Dallas-Fort Worth,2020-12-30,life_expectancy,1036.63
metro,19100,Dallas-Fort Worth,2020-12-30,mortality_rate,2893.98
metro,35620,New York-Newark,2020-12-30,life_expectancy,2099.33
metro,35620,New York-Newark,2020-12-30,mortality_rate,380.89
metro,31080,Los Angeles-Long Beach-Anaheim,2021-06-30,life_expectancy,2127.33
metro,31080,Los Angeles-Long Beach-Anaheim,2021-06-30,mortality_rate,4569.02
metro,19100,Dallas-Fort Worth,2021-06-30,life_expectancy,4643.61
metro,19100,Dallas-Fort Worth,2021-06-30,mortality_rate,2269.66
metro,35620,New York-Newark,2021-06-30,life_expectancy,893.04
metro,35620,New York-Newark,2021-06-30,mortality_rate,4396.47
metro,31080,Los Angeles-Long Beach-Anaheim,2021-12-29,life_expectancy,2187.79
metro,31080,Los Angeles-Long Beach-Anaheim,2021-12-29,mortality_rate,2677.14
metro,19100,Dallas-Fort Worth,2021-12-29,life_expectancy,2526.02
metro,19100,Dallas-Fort Worth,2021-12-29,mortality_rate,65.81
metro,35620,New York-Newark,2021-12-29,life_expectancy,479.83
metro,35620,New York-Newark,2021-12-29,mortality_rate,722.44
metro,31080,Los Angeles-Long Beach-Anaheim,2022-06-29,life_expectancy,948.52
metro,31080,Los Angeles-Long Beach-Anaheim,2022-06-29,mortality_rate,3945.03
metro,19100,Dallas-Fort Worth,2022-06-29,life_expectancy,783.67
metro,19100,Dallas-Fort Worth,2022-06-29,mortality_rate,3423.94
metro,35620,New York-Newark,2022-06-29,life_expectancy,2980.59
metro,35620,New York-Newark,2022-06-29,mortality_rate,1353.96
metro,31080,Los Angeles-Long Beach-Anaheim,2022-12-28,life_expectancy,3520.07
metro,31080,Los Angeles-Long Beach-Anaheim,2022-12-28,mortality_rate,1850.78
metro,19100,Dallas-Fort Worth,2022-12-28,life_expectancy,4951.27
metro,19100,Dallas-Fort Worth,2022-12-28,mortality_rate,4582.24
metro,35620,New York-Newark,2022-12-28,life_expectancy,957.3
metro,35620,New York-Newark,2022-12-28,mortality_rate,4691.92
