geo_level,geo_id,geo_name,date,metric,value
state,CA,California,2020-01-01,population,1699.4
state,CA,California,2020-01-01,growth_rate,903.03
state,TX,Texas,2020-01-01,population,388.95
state,TX,Texas,2020-01-01,growth_rate,1622.92
state,NY,New York,2020-01-01,population,4510.65
state,NY,New York,2020-01-01,growth_rate,997.17
state,CA,California,2020-10-31,population,4038.61
state,CA,California,2020-10-31,growth_rate,3376.0
state,TX,Texas,2020-10-31,population,1542.94
state,TX,Texas,2020-10-31,growth_rate,4787.97
state,NY,New York,2020-10-31,population,1302.76
state,NY,New York,2020-10-31,growth_rate,3191.12
state,CA,California,2021-08-31,population,1777.64
state,CA,California,2021-08-31,growth_rate,4811.91
state,TX,Texas,2021-08-31,population,1200.84
state,TX,Texas,2021-08-31,growth_rate,3325.23
state,NY,New York,2021-08-31,population,3462.22
state,NY,New York,2021-08-31,growth_rate,4146.14
state,CA,California,2022-07-01,population,2630.39
state,CA,California,2022-07-01,growth_rate,2972.81
state,TX,Texas,2022-07-01,population,4118.53
state,TX,Texas,2022-07-01,growth_rate,1098.32
state,NY,New York,2022-07-01,population,4514.8
state,NY,New York,2022-07-01,growth_rate,3033.92
state,CA,California,2023-05-01,population,4825.92
state,CA,California,2023-05-01,growth_rate,1489.1
state,TX,Texas,2023-05-01,population,3511.98
state,TX,Texas,2023-05-01,growth_rate,2783.7
state,NY,New York,2023-05-01,population,3014.87
state,NY,New York,2023-05-01,growth_rate,4997.37
state,CA,California,2024-02-29,population,1548.8
state,CA,California,2024-02-29,growth_rate,641.29
state,TX,Texas,2024-02-29,population,1301.05
state,TX,Texas,2024-02-29,growth_rate,974.9
state,NY,New York,2024-02-29,population,4332.34
state,NY,New York,2024-02-29,growth_rate,742.99
state,CA,California,2024-12-29,population,3254.73
state,CA,California,2024-12-29,growth_rate,2378.16
state,TX,Texas,2024-12-29,population,3843.93
state,TX,Texas,2024-12-29,growth_rate,928.25
state,NY,New York,2024-12-29,population,1696.73
state,NY,New York,2024-12-29,growth_rate,4906.0
